,datetime,WindSpeed,Sunshine,AirPressure,Radiation,AirTemperature,RelativeAirHumidity,SystemProduction,
7435,06/11/2017 19:00,1.8,0,1019.4,-7.9,0.9,93,0,
7436,06/11/2017 20:00,2.1,0,1020,-7.7,0.4,94,0,
7437,06/11/2017 21:00,2.4,0,1020.4,-7.5,0.3,95,0,
7438,06/11/2017 22:00,1,0,1020.9,-7.2,-0.1,94,0,
7439,06/11/2017 23:00,2.2,0,1021.2,-7.4,0.7,97,0,
7440,07/11/2017 00:00,2.2,0,1021.1,-6.7,0.5,98,0,
7441,07/11/2017 01:00,1.9,0,1021,-6.5,0.4,98,0,
7442,07/11/2017 02:00,1.5,0,1021,-6.4,0.6,98,0,
7443,07/11/2017 03:00,0.3,0,1020.9,-5.7,1.1,99,0,
7444,07/11/2017 04:00,1.9,0,1020.9,-6.1,1,99,0,
7445,07/11/2017 05:00,2.4,0,1021.2,-5.3,1,99,0,
7446,07/11/2017 06:00,1.4,0,1021.4,-5.3,0.6,99,0,
7447,07/11/2017 07:00,0.5,0,1021.6,-5.4,0.5,99,0,
7448,07/11/2017 08:00,1.3,0,1022.1,-4.4,0.5,99,0,
7449,07/11/2017 09:00,0.4,0,1022.2,15.4,0.6,99,0,
7450,07/11/2017 10:00,0.6,5,1022.6,63.5,1.1,98,337.3333,
7451,07/11/2017 11:00,1.5,56,1022.5,138.5,2.6,94,549.4999,
7452,07/11/2017 12:00,0.9,19,1022.4,142.4,3.8,90,1615.8333,
7453,07/11/2017 13:00,1.4,48,1022.3,163.8,4.3,85,762.1666,
7454,07/11/2017 14:00,0.7,46,1022,120.9,5,86,519.0001,
7455,07/11/2017 15:00,1.2,42,1021.8,96.3,5.1,87,271.3334,
7456,07/11/2017 16:00,1.1,6,1021.7,12,5,87,8.3333,
7457,07/11/2017 17:00,0.9,0,1022,-5.8,4.9,91,0,
7458,07/11/2017 18:00,0.6,0,1022,-7.1,5.2,93,0,
7459,07/11/2017 19:00,1.2,0,1022.2,-7.1,5.3,94,0,
7460,07/11/2017 20:00,0.6,0,1022.1,-7.1,4.7,95,0,
7461,07/11/2017 21:00,0.5,0,1022.2,-6.8,4.7,95,0,
7462,07/11/2017 22:00,0.7,0,1022.4,-6.2,4.7,96,0,
7463,07/11/2017 23:00,1,0,1022.6,-6.8,4.8,97,0,
7464,08/11/2017 00:00,0.6,0,1022.2,-6.9,5.2,97,0,
7465,08/11/2017 01:00,1.8,0,1022.1,-6.4,5.6,97,0,
7466,08/11/2017 02:00,1.6,0,1021.9,-6.8,5.5,97,0,
7467,08/11/2017 03:00,2.5,0,1021.8,-6.1,5.4,96,0,
7468,08/11/2017 04:00,2.8,0,1021.6,-5.8,5.6,94,0,
7469,08/11/2017 05:00,2,0,1021.5,-5.5,5.3,92,0,
7470,08/11/2017 06:00,3,0,1021.5,-5.4,4.9,89,0,
7471,08/11/2017 07:00,2.6,0,1021.7,-5.1,4.7,88,0,
7472,08/11/2017 08:00,2,0,1022,-4.8,4.7,89,0,
7473,08/11/2017 09:00,3.2,0,1022.1,8.7,5.1,87,0,
7474,08/11/2017 10:00,3.7,3,1022.3,42.9,5.6,85,293.9999,
7475,08/11/2017 11:00,2.8,38,1022.4,94.9,6.4,83,460.5,
7476,08/11/2017 12:00,4.8,60,1022.3,213.5,7.3,71,3292.8333,
7477,08/11/2017 13:00,5.2,60,1022.2,206.8,7.6,71,726.8333,
7478,08/11/2017 14:00,4.8,60,1022,173,7.4,72,324.6666,
7479,08/11/2017 15:00,4.1,42,1021.5,70.9,6.9,74,224,
7480,08/11/2017 16:00,3.5,36,1021.5,22.7,6.5,78,24.1667,
7481,08/11/2017 17:00,2,0,1021.5,-5.4,5.5,85,0,
7482,08/11/2017 18:00,4.2,0,1021.1,-6.3,5.7,82,0,
7483,08/11/2017 19:00,3.1,0,1020.9,-5.7,5.6,86,0,
7484,08/11/2017 20:00,2.9,0,1020.3,-5.4,6,83,0,
7485,08/11/2017 21:00,3.3,0,1019.3,-5.4,5.9,85,0,
7486,08/11/2017 22:00,3,0,1018.7,-5.2,6,86,0,
7487,08/11/2017 23:00,3.6,0,1018,-5.2,6.3,87,0,
7488,09/11/2017 00:00,5.3,0,1016.5,-5.1,6.8,84,0,
7489,09/11/2017 01:00,5.1,0,1015.3,-5.7,6.4,92,0,
7490,09/11/2017 02:00,4.3,0,1013.8,-5.6,6.7,92,0,
7491,09/11/2017 03:00,6.7,0,1012,-4.8,7.3,88,0,
7492,09/11/2017 04:00,5.9,0,1010.1,-4.4,7.5,89,0,
7493,09/11/2017 05:00,5.4,0,1008.9,-4.4,7.7,89,0,
7494,09/11/2017 06:00,6,0,1007.5,-4.8,8,86,0,
7495,09/11/2017 07:00,6.1,0,1006.3,-5.6,8.2,84,0,
7496,09/11/2017 08:00,5.1,0,1004.8,-5.8,8.3,82,0,
7497,09/11/2017 09:00,6.6,0,1003,-4,8.6,79,0,
7498,09/11/2017 10:00,6.1,0,1001.9,-1.3,7.7,84,0,
7499,09/11/2017 11:00,6.1,0,1002.1,3.6,7.2,88,0,
7500,09/11/2017 12:00,5.6,0,1001.2,31,7.6,82,268.6666,
7501,09/11/2017 13:00,4.8,2,1000.3,56.8,7.7,82,342.0001,
7502,09/11/2017 14:00,4.3,45,1000.2,136.8,8.2,73,279.1666,
7503,09/11/2017 15:00,4,58,1000,89.1,8.4,62,122.6667,
7504,09/11/2017 16:00,4.3,47,999.6,24.7,7.3,63,7.5,
7505,09/11/2017 17:00,5.3,0,1000.3,-6,6.5,64,0,
7506,09/11/2017 18:00,5.2,0,999.9,-6.9,6.2,63,0,
7507,09/11/2017 19:00,4.2,0,999.7,-7,5.6,66,0,
7508,09/11/2017 20:00,2.3,0,999.6,-7.1,5.3,66,0,
7509,09/11/2017 21:00,0.8,0,1000.2,-7.9,4.6,70,0,
7510,09/11/2017 22:00,1.3,0,999.7,-7.3,4.7,70,0,
7511,09/11/2017 23:00,1.4,0,1000,-7.6,2.5,79,0,
7512,10/11/2017 00:00,1.5,0,999.8,-7.5,1,86,0,
7513,10/11/2017 01:00,2.5,0,999.4,-7.3,4,71,0,
7514,10/11/2017 02:00,1.4,0,999.2,-7.2,2,84,0,
7515,10/11/2017 03:00,2.2,0,998.5,-7.2,1.6,89,0,
7516,10/11/2017 04:00,2,0,997.7,-7.1,1.6,92,0,
7517,10/11/2017 05:00,2.5,0,997,-6.8,2.4,87,0,
7518,10/11/2017 06:00,0.9,0,996.9,-6.9,1.8,88,0,
7519,10/11/2017 07:00,0.7,0,996.2,-7.2,2.1,87,0,
7520,10/11/2017 08:00,2.1,0,995.8,-6.1,2,90,0,
7521,10/11/2017 09:00,0.7,39,995.4,28.8,2.1,88,0,
7522,10/11/2017 10:00,0.7,19,995.3,60.1,2.9,86,269.6667,
7523,10/11/2017 11:00,1.2,6,994.1,71.5,3.8,82,580.1666,
7524,10/11/2017 12:00,1.1,0,993.1,72.1,4.1,81,630.3333,
7525,10/11/2017 13:00,2.3,0,992.3,68.6,3.8,82,599.1667,
7526,10/11/2017 14:00,3.2,0,991.6,39.4,4.1,79,322.1667,
7527,10/11/2017 15:00,3.7,0,991.3,6.4,3.9,82,0.3333,
7528,10/11/2017 16:00,6.1,0,991,-3.7,2.8,87,0,
7529,10/11/2017 17:00,5.1,0,991.3,-4.9,2,91,0,
7530,10/11/2017 18:00,4.7,0,991.4,-3.9,1.7,93,0,
7531,10/11/2017 19:00,2.5,0,991.7,-3.9,2.1,92,0,
7532,10/11/2017 20:00,2.3,0,991.9,-4.6,2.4,89,0,
7533,10/11/2017 21:00,1.6,0,992,-6.2,2.3,89,0,
7534,10/11/2017 22:00,1.7,0,992.1,-6.8,2.2,89,0,
7535,10/11/2017 23:00,3.7,0,992.2,-6.4,2,81,0,
7536,11/11/2017 00:00,5.2,0,992.3,-6.1,1.7,78,0,
7537,11/11/2017 01:00,1.7,0,992.4,-6.4,1.3,80,0,
7538,11/11/2017 02:00,1,0,992.2,-7.2,0.6,83,0,
7539,11/11/2017 03:00,1.4,0,992.2,-7.5,-0.1,87,0,
7540,11/11/2017 04:00,2,0,991.8,-7.2,0.3,77,0,
7541,11/11/2017 05:00,2.2,0,991.5,-7.6,0.3,76,0,
7542,11/11/2017 06:00,0.8,0,991.5,-7.8,-1.3,85,0,
7543,11/11/2017 07:00,2,0,991.5,-7.4,-1.4,83,0,
7544,11/11/2017 08:00,1.4,0,991.4,-6.6,-2.2,87,0,
7545,11/11/2017 09:00,1.1,22,991.3,13.9,-1.4,84,0,
7546,11/11/2017 10:00,0.5,60,991,84.8,-0.7,81,0,
7547,11/11/2017 11:00,0.5,60,990.7,150,2.3,70,0,
7548,11/11/2017 12:00,1.2,59,990.6,190,3.1,66,1966.5833,
7549,11/11/2017 13:00,0.8,49,990.7,158.8,3.3,63,285.6667,
7550,11/11/2017 14:00,0.9,60,990.7,149.7,3.8,65,239.5,
7551,11/11/2017 15:00,1.9,50,990.7,60.6,3.1,67,128.8333,
7552,11/11/2017 16:00,0.8,0,990.8,4.2,0.7,83,6.5,
7553,11/11/2017 17:00,1.3,0,991,-7,-0.3,87,0,
7554,11/11/2017 18:00,1.8,0,990.9,-7.4,-0.7,88,0,
7555,11/11/2017 19:00,0.6,0,991.1,-7.5,-1.1,90,0,
7556,11/11/2017 20:00,1.4,0,991.1,-7.4,-1.7,89,0,
7557,11/11/2017 21:00,0.9,0,991.2,-7.5,-1.9,91,0,
7558,11/11/2017 22:00,1,0,991.3,-7.5,-2.2,90,0,
7559,11/11/2017 23:00,0.6,0,991.5,-7.4,-2.6,93,0,
7560,12/11/2017 00:00,1.8,0,991.2,-7.4,-2.6,92,0,
7561,12/11/2017 01:00,1.7,0,991.3,-7.2,-2.7,93,0,
7562,12/11/2017 02:00,1.9,0,991.2,-7.1,-3,93,0,
7563,12/11/2017 03:00,2.2,0,991.4,-7.6,-3.1,93,0,
7564,12/11/2017 04:00,1.6,0,991.5,-7.4,-3.3,92,0,
7565,12/11/2017 05:00,1.2,0,991.8,-7.2,-3.6,92,0,
7566,12/11/2017 06:00,0.2,0,991.8,-7.2,-3.9,92,0,
7567,12/11/2017 07:00,1.3,0,991.9,-7.6,-3.8,92,0,
7568,12/11/2017 08:00,0.6,0,992.4,-6.2,-4,91,0,
7569,12/11/2017 09:00,0.5,40,992.9,19.8,-3.6,92,0,
7570,12/11/2017 10:00,0.1,60,993.5,86.5,-2.2,91,0,
7571,12/11/2017 11:00,0.4,60,993.8,138.8,0.6,82,133.1667,
7572,12/11/2017 12:00,0.8,40,994.4,122.4,0.4,81,2648.1667,
7573,12/11/2017 13:00,1,58,994.7,180.9,2.3,75,364.1667,
7574,12/11/2017 14:00,1.3,54,995.1,125.7,2.7,76,236,
7575,12/11/2017 15:00,1,60,995.6,84.6,3,75,168.8334,
7576,12/11/2017 16:00,0.6,39,996.3,12.9,1.1,83,10.5,
7577,12/11/2017 17:00,0.3,0,996.6,-7.5,-0.2,88,0,
7578,12/11/2017 18:00,1.9,0,997.4,-7.7,0.1,83,0,
7579,12/11/2017 19:00,3.5,0,998.4,-7.4,1.7,70,0,
7580,12/11/2017 20:00,1.7,0,999.2,-7.4,0.9,80,0,
7581,12/11/2017 21:00,3.8,0,1000.3,-6.9,4.4,60,0,
7582,12/11/2017 22:00,6.5,0,1001.7,-6.5,4.8,54,0,
7583,12/11/2017 23:00,1.9,0,1003,-7,4.1,56,0,
7584,13/11/2017 00:00,1.4,0,1004.1,-7.7,3.2,61,0,
7585,13/11/2017 01:00,2.6,0,1004.8,-7.6,2.7,63,0,
7586,13/11/2017 02:00,3.1,0,1006,-7.9,1.4,70,0,
7587,13/11/2017 03:00,1.4,0,1006.8,-7.6,2.5,65,0,
7588,13/11/2017 04:00,1.6,0,1007.7,-7.9,1.8,70,0,
7589,13/11/2017 05:00,1.3,0,1008.7,-7.4,1,72,0,
7590,13/11/2017 06:00,2.1,0,1009.8,-7.6,0.1,73,0,
7591,13/11/2017 07:00,1,0,1010.5,-7.8,-1,75,0,
7592,13/11/2017 08:00,1.8,0,1011.5,-7.1,-0.7,74,0,
7593,13/11/2017 09:00,0.8,38,1012.1,14,-1.1,75,0,
7594,13/11/2017 10:00,1,60,1012.7,80,1.3,68,0,
7595,13/11/2017 11:00,1.2,60,1013.1,145.4,3.8,57,0,
7596,13/11/2017 12:00,0.8,58,1013,148.2,3.8,56,2314.1666,
7597,13/11/2017 13:00,0.9,21,1013,103.6,4,59,796.4999,
7598,13/11/2017 14:00,0.9,38,1012.8,121.7,4.4,49,598.1667,
7599,13/11/2017 15:00,1.4,60,1013.3,79.4,4.2,49,230.3333,
7600,13/11/2017 16:00,1.2,1,1013.5,5.8,2.1,61,17.8333,
7601,13/11/2017 17:00,1.8,0,1013.9,-6.6,0.5,69,0,
7602,13/11/2017 18:00,0.7,0,1014,-7,0.5,70,0,
7603,13/11/2017 19:00,2.2,0,1013.9,-7.1,0,73,0,
7604,13/11/2017 20:00,1.6,0,1014,-6.8,-0.1,74,0,
7605,13/11/2017 21:00,1.8,0,1014,-7.2,-0.1,74,0,
7606,13/11/2017 22:00,1,0,1013.6,-7.5,-1,79,0,
7607,13/11/2017 23:00,1.5,0,1013.4,-7.3,-1.6,81,0,
7608,14/11/2017 00:00,1.3,0,1012.8,-7.9,-2,83,0,
7609,14/11/2017 01:00,1.3,0,1012.3,-6.7,-1.8,81,0,
7610,14/11/2017 02:00,0.8,0,1011.8,-6.4,-1.8,81,0,
7611,14/11/2017 03:00,1.3,0,1011.3,-6.7,-1.7,83,0,
7612,14/11/2017 04:00,2,0,1010.6,-6.5,-1.2,79,0,
7613,14/11/2017 05:00,0.2,0,1009.9,-6.3,-1.2,80,0,
7614,14/11/2017 06:00,0.4,0,1009.2,-6.5,-1.1,81,0,
7615,14/11/2017 07:00,1,0,1008.6,-6.4,-0.9,83,0,
7616,14/11/2017 08:00,1.7,0,1008.4,-5.2,-0.7,87,0,
7617,14/11/2017 09:00,1.2,0,1008.1,-4,-0.8,94,0,
7618,14/11/2017 10:00,0.3,0,1007.6,3.3,-0.8,95,0,
7619,14/11/2017 11:00,1,0,1007.7,16,-0.6,96,0,
7620,14/11/2017 12:00,1.4,0,1007.3,53.2,0,94,0,
7621,14/11/2017 13:00,1.1,0,1007.3,86,0.4,93,0,
7622,14/11/2017 14:00,1.8,0,1007.6,59.4,0.2,92,0,
7623,14/11/2017 15:00,0.8,13,1007.7,49.6,0.1,93,0,
7624,14/11/2017 16:00,1.3,6,1008.2,11.6,-0.7,95,0,
7625,14/11/2017 17:00,0.2,0,1009.2,-5.6,-1.1,97,0,
7626,14/11/2017 18:00,0.3,0,1010,-6.6,-1.6,97,0,
7627,14/11/2017 19:00,1.2,0,1010.4,-6.5,-1.3,97,0,
7628,14/11/2017 20:00,1.1,0,1010.9,-6.3,-1.2,97,0,
7629,14/11/2017 21:00,1,0,1011.6,-5.7,-0.9,97,0,
7630,14/11/2017 22:00,0.5,0,1011.6,-5.8,-1,97,0,
7631,14/11/2017 23:00,0.8,0,1011.9,-5,-0.9,98,0,
7632,15/11/2017 00:00,1.7,0,1011.7,-5,-1.1,98,0,
7633,15/11/2017 01:00,0.9,0,1011.5,-5.5,-1.2,98,0,
7634,15/11/2017 02:00,1.3,0,1011.4,-6.2,-1.2,97,0,
7635,15/11/2017 03:00,0.2,0,1011.2,-6,-1,97,0,
7636,15/11/2017 04:00,0.5,0,1010.5,-6.1,-1.2,97,0,
7637,15/11/2017 05:00,0.6,0,1009.7,-7.3,-2.3,96,0,
7638,15/11/2017 06:00,1.4,0,1009.8,-6.8,-2.7,97,0,
7639,15/11/2017 07:00,1.6,0,1009.5,-6.2,-2.2,96,0,
7640,15/11/2017 08:00,0.7,0,1010.3,-6.8,-2.3,95,0,
7641,15/11/2017 09:00,0.9,15,1011,7.1,-2.5,97,0,
7642,15/11/2017 10:00,1.8,10,1011.4,31,-1,99,0,
7643,15/11/2017 11:00,1.1,0,1012.3,48.1,-1.3,98,0,
7644,15/11/2017 12:00,1.5,31,1013,132,0,98,341.1667,
7645,15/11/2017 13:00,1.6,60,1013.5,168.7,2.3,90,0,
7646,15/11/2017 14:00,0.9,60,1014.1,134.1,2.6,86,0,
7647,15/11/2017 15:00,1.7,60,1014.4,71.2,2.8,85,0,
7648,15/11/2017 16:00,2,25,1015.3,9.7,1.9,82,0,
7649,15/11/2017 17:00,2.3,0,1016,-6.7,2.1,75,0,
7650,15/11/2017 18:00,2.9,0,1016.3,-6.7,2.6,68,0,
7651,15/11/2017 19:00,1.9,0,1017.4,-7.3,1.3,77,0,
7652,15/11/2017 20:00,1.6,0,1018.4,-7.2,0,83,0,
7653,15/11/2017 21:00,1.2,0,1018.5,-6.8,-0.4,86,0,
7654,15/11/2017 22:00,0.7,0,1019,-6.9,-0.7,87,0,
7655,15/11/2017 23:00,0.4,0,1019,-6.8,-1.3,88,0,
7656,16/11/2017 00:00,1.2,0,1019.3,-6.9,-1.6,87,0,
7657,16/11/2017 01:00,0.9,0,1019.1,-6.6,-0.8,83,0,
7658,16/11/2017 02:00,3,0,1018.7,-7.4,-1.8,87,0,
7659,16/11/2017 03:00,1.3,0,1018.6,-6.8,-2,89,0,
7660,16/11/2017 04:00,2.6,0,1018.2,-6.8,-2.4,88,0,
7661,16/11/2017 05:00,2.4,0,1017.8,-6.6,-1.8,87,0,
7662,16/11/2017 06:00,1.2,0,1018.2,-6.8,-2.5,91,0,
7663,16/11/2017 07:00,1.1,0,1017.8,-7,-2.9,91,0,
7664,16/11/2017 08:00,2.3,0,1017.6,-6.6,-2.6,90,0,
7665,16/11/2017 09:00,1.9,20,1016.9,14.5,-1.6,89,0,
7666,16/11/2017 10:00,0.5,10,1016.3,55.6,0.2,85,94.8333,
7667,16/11/2017 11:00,0.9,11,1015.6,63.1,1,85,336.6666,
7668,16/11/2017 12:00,1.3,0,1014.3,42.6,1.2,85,341.5,
7669,16/11/2017 13:00,1.1,0,1012.8,30.3,2,83,236.1667,
7670,16/11/2017 14:00,1.8,0,1011.1,29.5,2.1,89,194,
7671,16/11/2017 15:00,1.8,0,1009.2,-0.8,3.4,98,12,
7672,16/11/2017 16:00,2.3,0,1007,-4.7,4.4,98,0,
7673,16/11/2017 17:00,2.2,0,1005,-5,5.2,98,0,
7674,16/11/2017 18:00,2,0,1003.1,-4.2,5.7,98,0,
7675,16/11/2017 19:00,2.6,0,1002.1,-4.4,6,99,0,
7676,16/11/2017 20:00,1.8,0,1001.7,-4.5,5.9,98,0,
7677,16/11/2017 21:00,1.2,0,1002.8,-5.4,4.8,91,0,
7678,16/11/2017 22:00,1.6,0,1003.4,-7,3.6,90,0,
7679,16/11/2017 23:00,0.7,0,1004.1,-7,2.8,83,0,
7680,17/11/2017 00:00,0.5,0,1004.7,-7.4,1.1,90,0,
7681,17/11/2017 01:00,1.5,0,1005.1,-7.4,2.1,85,0,
7682,17/11/2017 02:00,1.8,0,1005.5,-7.5,0.5,91,0,
7683,17/11/2017 03:00,3.6,0,1006.1,-6.4,2.3,73,0,
7684,17/11/2017 04:00,1.6,0,1006.5,-7.1,0.9,77,0,
7685,17/11/2017 05:00,3.7,0,1007.4,-6.8,3.7,63,0,
7686,17/11/2017 06:00,1.4,0,1007.6,-7,2.4,67,0,
7687,17/11/2017 07:00,4.1,0,1007.6,-7.6,1.5,72,0,
7688,17/11/2017 08:00,3,0,1007.6,-6.4,2.2,76,0,
7689,17/11/2017 09:00,2.2,19,1007,5.9,2.4,74,0,
7690,17/11/2017 10:00,4.7,59,1007,61.8,3.3,70,0,
7691,17/11/2017 11:00,4.6,60,1006.7,122.4,4.4,68,157.5,
7692,17/11/2017 12:00,4.7,39,1006.1,118.4,4.2,71,1607.6667,
7693,17/11/2017 13:00,3.3,45,1005.6,130.1,6.4,66,638.1667,
7694,17/11/2017 14:00,1.1,60,1005.3,145.7,6.4,67,380.3334,
7695,17/11/2017 15:00,5,19,1004.4,47,6.3,64,136.1667,
7696,17/11/2017 16:00,4,0,1005.1,3.2,5.4,68,5.1667,
7697,17/11/2017 17:00,3,0,1004.5,-6.6,4.7,72,0,
7698,17/11/2017 18:00,4.7,0,1003.8,-6.7,4.7,70,0,
7699,17/11/2017 19:00,2.5,0,1003.3,-7,4.1,70,0,
7700,17/11/2017 20:00,1.7,0,1002.7,-6.9,3.4,79,0,
7701,17/11/2017 21:00,3.5,0,1002,-6.3,4.1,82,0,
7702,17/11/2017 22:00,3.8,0,1001.6,-6.2,3.8,82,0,
7703,17/11/2017 23:00,2.1,0,1001.3,-6.2,3.5,83,0,
7704,18/11/2017 00:00,3.9,0,1000.1,-6.6,2.8,86,0,
7705,18/11/2017 01:00,1,0,999.6,-6.8,1.7,90,0,
7706,18/11/2017 02:00,1.8,0,998.9,-6.6,1.3,92,0,
7707,18/11/2017 03:00,2,0,998,-6.2,1.4,92,0,
7708,18/11/2017 04:00,1.7,0,997,-6.6,0.3,94,0,
7709,18/11/2017 05:00,1,0,996.4,-6.9,0.6,94,0,
7710,18/11/2017 06:00,2.6,0,996.3,-7.1,0.2,93,0,
7711,18/11/2017 07:00,0.3,0,995.9,-7.4,-0.8,94,0,
7712,18/11/2017 08:00,1.1,0,995.6,-7.3,-0.9,95,0,
7713,18/11/2017 09:00,0.7,0,995.9,-0.4,-0.8,95,0,
7714,18/11/2017 10:00,0.8,35,995.6,48.6,0.1,98,0,
7715,18/11/2017 11:00,1,45,995.1,139.4,1.1,96,522.6667,
7716,18/11/2017 12:00,1.8,9,994.7,54.3,1,90,461.1667,
7717,18/11/2017 13:00,0.8,0,994.1,22.1,1.2,85,257,
7718,18/11/2017 14:00,1.1,3,993.2,15.8,1.4,82,91,
7719,18/11/2017 15:00,0.8,20,992.4,38.7,1.6,80,0,
7720,18/11/2017 16:00,1.7,5,992,5.2,0.7,81,0,
7721,18/11/2017 17:00,1.2,0,991.3,-6.8,-0.2,86,0,
7722,18/11/2017 18:00,1.7,0,990.5,-6.6,0.3,86,0,
7723,18/11/2017 19:00,2.8,0,990.6,-6.3,0.2,87,0,
7724,18/11/2017 20:00,4,0,991,-5.5,0.7,85,0,
7725,18/11/2017 21:00,4.8,0,991.6,-5.2,0.6,86,0,
7726,18/11/2017 22:00,4.1,0,991.9,-5.1,1.1,84,0,
7727,18/11/2017 23:00,5.2,0,992.8,-5.7,0.7,91,0,
7728,19/11/2017 00:00,5.6,0,993.8,-5.6,1.2,87,0,
7729,19/11/2017 01:00,5.8,0,994.9,-5.6,0.5,84,0,
7730,19/11/2017 02:00,6.5,0,996.1,-5.4,0.2,79,0,
7731,19/11/2017 03:00,6.7,0,997.2,-5.7,-0.5,76,0,
7732,19/11/2017 04:00,7.4,0,997.9,-5.2,-0.4,72,0,
7733,19/11/2017 05:00,7.5,0,998.9,-5.2,-0.4,73,0,
7734,19/11/2017 06:00,5.3,0,999.8,-5.5,-0.7,73,0,
7735,19/11/2017 07:00,5.3,0,1000.7,-5.9,-0.5,72,0,
7736,19/11/2017 08:00,5.4,0,1001.5,-5.8,-0.3,69,0,
7737,19/11/2017 09:00,4.7,0,1002.4,-0.2,-0.4,67,0,
7738,19/11/2017 10:00,5.1,46,1003.1,36.7,-0.2,64,0,
7739,19/11/2017 11:00,7,60,1003.6,114.7,1.4,56,0,
7740,19/11/2017 12:00,4.5,39,1004.3,134,0.7,60,286.1666,
7741,19/11/2017 13:00,4.2,50,1004.5,130.9,1.8,56,192.4999,
7742,19/11/2017 14:00,3,60,1004.6,121,2.1,53,69.3334,
7743,19/11/2017 15:00,1.8,60,1005,61.4,1.8,54,0,
7744,19/11/2017 16:00,1.2,30,1005.5,5.2,0,62,0,
7745,19/11/2017 17:00,1.6,0,1006,-8.3,-1.8,73,0,
7746,19/11/2017 18:00,1.4,0,1006.3,-8.2,-1.6,71,0,
7747,19/11/2017 19:00,1.1,0,1006.7,-6.9,-2.1,75,0,
7748,19/11/2017 20:00,1.5,0,1007.1,-6.3,-1.2,70,0,
7749,19/11/2017 21:00,0.8,0,1007.5,-6.5,-1.7,75,0,
7750,19/11/2017 22:00,1.8,0,1007.7,-6.3,-1.3,74,0,
7751,19/11/2017 23:00,2.5,0,1007.8,-6.2,-1.1,72,0,
7752,20/11/2017 00:00,1.5,0,1008.1,-6.7,-2.3,77,0,
7753,20/11/2017 01:00,1.2,0,1008.3,-7.6,-2.7,80,0,
7754,20/11/2017 02:00,1.6,0,1008.3,-6.8,-3.4,83,0,
7755,20/11/2017 03:00,0.9,0,1008.8,-7.1,-3.9,86,0,
7756,20/11/2017 04:00,1.9,0,1009.2,-7.2,-4.7,87,0,
7757,20/11/2017 05:00,2,0,1009.4,-7.2,-4.6,87,0,
7758,20/11/2017 06:00,1.8,0,1009.6,-6.8,-4.7,87,0,
7759,20/11/2017 07:00,1.6,0,1009.7,-6.9,-4.7,86,0,
7760,20/11/2017 08:00,1.7,0,1010,-7.1,-5.1,86,0,
7761,20/11/2017 09:00,1.2,18,1010.5,2.2,-5.1,86,0,
7762,20/11/2017 10:00,0.3,60,1010.9,51.5,-4.5,86,0,
7763,20/11/2017 11:00,0.8,60,1010.9,109.2,-2,77,264.8333,
7764,20/11/2017 12:00,0.4,60,1010.7,142.9,-1.6,74,1344.1667,
7765,20/11/2017 13:00,0.5,60,1010.5,143.8,0.2,68,378.3333,
7766,20/11/2017 14:00,1.6,60,1010.3,110.7,-0.9,75,197.1667,
7767,20/11/2017 15:00,1.2,38,1010.5,42,-0.9,77,52.3333,
7768,20/11/2017 16:00,0.4,0,1010.3,-0.7,-1.5,81,0,
7769,20/11/2017 17:00,0.8,0,1010.3,-6.2,-1.3,78,0,
7770,20/11/2017 18:00,1.2,0,1010.4,-5.7,-1.4,77,0,
7771,20/11/2017 19:00,0.5,0,1010.5,-5.7,-1.4,77,0,
7772,20/11/2017 20:00,1.7,0,1010.6,-6.1,-1.5,77,0,
7773,20/11/2017 21:00,0.8,0,1010.6,-6,-1.5,77,0,
7774,20/11/2017 22:00,1,0,1010.6,-6.2,-1.4,79,0,
7775,20/11/2017 23:00,0.5,0,1010.8,-6.3,-1.7,79,0,
7776,21/11/2017 00:00,0.7,0,1010.9,-6.8,-1.8,81,0,
7777,21/11/2017 01:00,0.5,0,1011.1,-7,-2.1,83,0,
7778,21/11/2017 02:00,1.5,0,1011.1,-6,-2.1,80,0,
7779,21/11/2017 03:00,0.6,0,1011.2,-6.2,-2.3,81,0,
7780,21/11/2017 04:00,2.1,0,1011.2,-6.1,-2.7,87,0,
7781,21/11/2017 05:00,1.6,0,1011.5,-6,-2.6,87,0,
7782,21/11/2017 06:00,1.6,0,1011.6,-5.6,-2.6,83,0,
7783,21/11/2017 07:00,2.7,0,1011.7,-5.2,-2.8,83,0,
7784,21/11/2017 08:00,2.8,0,1012.3,-5.5,-2.9,81,0,
7785,21/11/2017 09:00,1.8,0,1012.8,-2.2,-2.7,80,0,
7786,21/11/2017 10:00,2.2,0,1013,15,-2.7,78,0,
7787,21/11/2017 11:00,2.9,5,1013.2,56.1,-2.7,76,129.9167,
7788,21/11/2017 12:00,1.7,35,1013.1,110,-2.7,76,253.8333,
7789,21/11/2017 13:00,1.9,60,1013,146.4,-2.1,72,0,
7790,21/11/2017 14:00,2,60,1012.9,113.5,-2.4,69,0,
7791,21/11/2017 15:00,2.4,36,1012.9,43.2,-3,73,0,
7792,21/11/2017 16:00,2.8,0,1013.4,-1.5,-4.2,78,0,
7793,21/11/2017 17:00,3.5,0,1013.3,-6.8,-5,80,0,
7794,21/11/2017 18:00,1.3,0,1013.3,-6.4,-5.8,83,0,
7795,21/11/2017 19:00,1.9,0,1013.2,-6.7,-5.7,78,0,
7796,21/11/2017 20:00,1.8,0,1013.1,-6.9,-6.2,83,0,
